Date,Open,High,Low,Close,Volume
2022-11-06,1499.8100788112467,1505.3483562588453,1496.0338916527623,1500.7785285431191,203796
2022-11-07,1498.6984437141502,1506.1485460877698,1496.6090476530962,1501.9534457040436,793254
2022-11-08,1504.0692774836227,1506.888656471624,1499.8176229574087,1503.9559587313327,269794
2022-11-09,1506.5380217069467,1507.3607046622176,1504.226318374953,1505.736601894861,563800
2022-11-10,1510.3199187515324,1515.0572693476881,1506.5924322404985,1506.9290537369957,186059
2022-11-11,1504.792181957566,1510.9834712443262,1500.8314339413373,1507.6895881874498,230314
2022-11-12,1513.9743632206857,1516.5304703786578,1509.8405915928213,1510.1108808580616,522058
2022-11-13,1511.4405737364286,1512.211064302592,1508.0883615596633,1512.055453690502,793438
2022-11-14,1509.2855124467933,1513.6323746668907,1505.6526818667437,1513.2313904604957,599653
2022-11-15,1515.503449543731,1520.0720941600111,1512.866542661003,1515.6666053718304,622988
2022-11-16,1517.9887035076151,1522.047919082382,1515.7841518084274,1516.4906145123327,843155
2022-11-17,1518.5248168862563,1521.0574720038214,1517.6951881097302,1518.0997504874802,990847
2022-11-18,1519.2785387451581,1521.1154586556393,1514.8724484755544,1519.273039385511,106991
2022-11-19,1522.3144489593692,1525.039458706616,1521.4195858817216,1521.6306142319352,100064
2022-11-20,1523.2537641177832,1524.6247631243457,1523.0188442872138,1523.8271390258546,835113
2022-11-21,1524.5974681225716,1527.1247437111417,1523.7947469083922,1524.8243515020883,190593
2022-11-22,1524.4732557279842,1528.4648720613804,1524.2135844140191,1527.137253232794,547272
2022-11-23,1525.6927331934053,1532.3889220670478,1522.5269915098163,1529.0946456186055,850825
2022-11-24,1528.137179679591,1532.9300104827232,1527.696899851406,1531.4187808695544,931135
2022-11-25,1533.155295140656,1534.6410311261511,1528.322475995839,1533.7352435956482,875715
2022-11-26,1532.8253799057784,1538.3038110355917,1527.9828014514646,1535.8056259193074,393874
2022-11-27,1539.1901488178596,1541.3259526588083,1534.4479855548177,1537.2355312643308,256305
2022-11-28,1534.712517160024,1541.5830888813648,1531.4665526742258,1539.3239743068607,390667
2022-11-29,1539.2888020526786,1544.721410606333,1538.105450219688,1540.6838379621547,876036
2022-11-30,1545.3161264950804,1546.9817147140725,1539.463762253871,1542.9777975111601,110783
2022-12-01,1540.0412142957553,1548.285520116404,1539.7317079350353,1544.1204536158646,142440
2022-12-02,1545.8178842761013,1548.2609168825775,1543.981152012967,1545.3387247983135,603554
2022-12-03,1545.1154998842092,1547.3096825990797,1540.5120813487633,1546.6847950927195,835120
2022-12-04,1545.1157457698184,1551.5775351361597,1544.495432452331,1547.8805045150389,448893
2022-12-05,1552.6353738681546,1557.1177666120234,1547.097940493461,1550.0756944154828,821260
2022-12-06,1549.8875455488208,1556.6701609808406,1549.6647354621098,1552.0313587121902,296821
2022-12-07,1558.388825561904,1561.645499901327,1552.2883492802935,1553.797603418342,931942
2022-12-08,1557.7987262553593,1558.1984051213276,1552.8174986623028,1554.7974401829583,866146
2022-12-09,1559.4198858274399,1562.4372432979171,1554.1144138217596,1555.6827169921146,573868
2022-12-10,1556.2083787269519,1559.353756304237,1552.358559303852,1558.13601105517,592734
2022-12-11,1555.2034295484214,1560.8530078133479,1553.5777102738377,1560.1880416308795,286809
2022-12-12,1558.7800419293949,1562.2404248441721,1553.988803419633,1560.8348811386754,945572
2022-12-13,1559.69810993243,1563.045129639952,1559.3319500744483,1562.8182224105947,554416
2022-12-14,1565.9384382603882,1569.5829514083882,1564.0219119635283,1565.1184601305738,483462
2022-12-15,1565.2278375948106,1569.4161134362478,1560.8799605160812,1566.711870520361,757462
2022-12-16,1564.2673752497483,1571.7350988803555,1561.2828684191652,1568.1291243252817,754198
2022-12-17,1568.7244343891969,1570.6724061828747,1566.5478303330833,1568.8414149698615,514714
2022-12-18,1574.8301876585267,1579.1769044732737,1568.1226168221585,1570.668084550055,426309
2022-12-19,1577.2696536350454,1578.6264862729577,1567.7486225740165,1572.6087815287754,151888
2022-12-20,1573.1886920106185,1576.676096762883,1572.9786439727022,1575.0738779325263,421319
2022-12-21,1581.008052120435,1585.4902281954935,1576.598609944851,1577.1330908339658,773351
2022-12-22,1575.8484039668592,1580.550299970769,1571.6548896266304,1578.8784864759316,578539
2022-12-23,1576.2989716509683,1583.4293897709908,1571.7500024606243,1579.3809457981454,888125
2022-12-24,1577.4873983242296,1583.4701954320099,1574.5135444499927,1581.731124885214,155881
2022-12-25,1588.5962738995997,1591.4763924736685,1580.6639950142126,1584.004582654318,250547
2022-12-26,1582.6783380571983,1588.1506672705561,1579.1292876230152,1585.1040708710339,536390
2022-12-27,1590.4682027787167,1593.8456693535918,1585.0146163197821,1587.1995145084359,195768
2022-12-28,1587.3550479228352,1591.4453398665328,1585.2534572818354,1589.5866420284758,113961
2022-12-29,1594.2079848465976,1597.4959745458016,1586.526445425114,1591.3320436037882,601764
2022-12-30,1593.8406695139204,1594.0738551211628,1588.5995771641549,1591.8941786463683,738062
2022-12-31,1587.649908936687,1596.4534925800779,1583.4823176230827,1592.5363020261905,327128
2023-01-01,1596.8003615784985,1598.8932881524859,1588.4583287660869,1593.360575423001,937078
2023-01-02,1593.1372430619072,1595.7290550346652,1589.0025703052263,1595.3985647612208,439345
2023-01-03,1601.8574606888021,1605.9869141337185,1595.2818407566858,1597.245792340084,826590
2023-01-04,1598.0729693757714,1600.2599533271318,1593.5435064926448,1599.2715319693682,481249
2023-01-05,1602.9541954251324,1606.0128193397502,1598.1820880168402,1601.1366531906242,704159
2023-01-06,1600.3511561624962,1603.8196383313393,1598.0376660064328,1602.104371113159,148846
2023-01-07,1604.5592017857284,1609.0398722099453,1599.22165574346,1603.4573722478785,716349
2023-01-08,1600.5931674383376,1608.4138555053003,1599.4657536684251,1605.5284176711634,440048
2023-01-09,1605.866859758774,1610.716686702795,1603.0282875588152,1607.634436885716,235689
2023-01-10,1611.2609767266977,1612.377252366343,1605.9762642875003,1609.0987855825358,198305
2023-01-11,1607.0951135620564,1611.7639920906693,1603.7453167023336,1609.7500249613076,644851
2023-01-12,1608.5881023262482,1615.2428742949344,1605.3943264866211,1610.5803755723769,669526
2023-01-13,1614.8865465502195,1617.4048553669459,1609.5104173688294,1611.8352272751058,655490
2023-01-14,1610.5833569585277,1613.2942138013555,1609.9965781196836,1613.0863822928407,950727
2023-01-15,1619.7979278596283,1622.8616695511753,1612.0553134140664,1615.5659074072435,468750
2023-01-16,1621.31706984027,1622.5649380923473,1615.347568101859,1617.7889561429238,195942
2023-01-17,1616.1023469984677,1619.5409452149738,1613.073911802702,1618.9334191998207,925597
2023-01-18,1621.84249679649,1623.6139712575696,1618.4052504222427,1621.1984401592142,803767
2023-01-19,1627.2163550950727,1629.8351757097946,1619.018530453415,1622.5331031182568,953048
2023-01-20,1619.963082554259,1624.7189753671305,1616.513465935935,1623.880630334627,550177
2023-01-21,1621.6718317234188,1626.491878526853,1621.5548894680458,1625.9419917020891,964339
2023-01-22,1622.6690721709642,1630.808391497097,1619.957236920874,1626.515305558542,822096
2023-01-23,1629.2788639060525,1631.83772202832,1624.4083551242982,1628.4656171475895,637494
2023-01-24,1633.76575514341,1634.695015073725,1626.007160280193,1630.0956769366016,182110
2023-01-25,1632.0752769304204,1632.842152865096,1626.8742242425624,1631.0007500577865,611102
2023-01-26,1635.346089340334,1639.603808593533,1627.6143935509915,1631.9595769538214,895058
2023-01-27,1636.3969288375974,1636.5594383655368,1632.6624943592142,1632.8276273489307,600223
2023-01-28,1629.1772409735106,1635.4240438718443,1626.9931240338046,1633.705665718193,715488
2023-01-29,1631.8573384546012,1638.4313845653853,1627.6921296353457,1634.9684808544373,598433
2023-01-30,1639.174324222108,1641.6392037460057,1633.6100993743328,1636.570819978854,151892
2023-01-31,1632.562884587359,1637.464568500934,1628.8161951779896,1637.3354258846423,575126
2023-02-01,1636.038204724544,1638.5571315223115,1631.734838375446,1637.9571399229092,151644
2023-02-02,1641.042794479099,1644.3827586644334,1639.5723229662317,1639.8799943009806,226739
2023-02-03,1644.640840380666,1648.172459620464,1641.4078100066085,1641.4420721978445,273438
2023-02-04,1641.2630685818367,1644.0951397716115,1639.5552466263618,1643.7512263535014,663185
2023-02-05,1637.8870078020166,1644.737246846776,1633.3072178894738,1642.5931465377398,532554
2023-02-06,1636.4265709287583,1644.8615137658524,1635.1806603054795,1641.395239840526,472171
2023-02-07,1638.0056554249231,1642.8371243655895,1634.4987767980954,1640.23494567176,693833
2023-02-08,1639.924283608673,1644.7848121669458,1637.1221903556125,1640.0386400872833,886311
2023-02-09,1640.6495350475057,1643.9933045285152,1640.3167385262984,1641.342314147995,767636
2023-02-10,1646.732386285988,1650.9159619022703,1638.4711194787492,1642.3513886904877,646511
2023-02-11,1642.4935417414438,1645.387772749768,1640.0250311130894,1642.732828224682,115538
2023-02-12,1646.349031892871,1649.2975313698148,1640.2253863440408,1642.0439332485773,430932
2023-02-13,1642.3328399565441,1646.725590084783,1637.194340643994,1641.7534737190006,487483
2023-02-14,1638.220427696846,1646.958865000443,1636.256783879922,1643.1057139861398,591858
2023-02-15,1646.2140884626006,1647.9480869338972,1639.496359393152,1641.8037799516533,521384
2023-02-16,1640.8939617917856,1645.07762117495,1638.1897010276507,1642.8172365371781,765205
2023-02-17,1640.575876024987,1646.8480739830225,1637.521386837346,1643.6347885114583,821329
2023-02-18,1648.0694839102598,1650.6918472597938,1642.0898415275565,1644.830078851521,429210
2023-02-19,1642.7239919871756,1648.63344969733,1641.9187235654688,1645.9048468260482,210524
2023-02-20,1642.7270037086635,1648.9480490801527,1639.7504411124628,1646.3110468574837,968883
2023-02-21,1644.5479249484008,1646.4310250670576,1639.9031808169573,1645.1175540406257,955889
2023-02-22,1645.8296266743673,1650.6381073585596,1639.809140999163,1644.294241878898,166076
2023-02-23,1641.2131089389773,1648.5546425060136,1638.5437754245597,1645.7621091947394,773522
2023-02-24,1645.526172979419,1647.156026618879,1644.6942655799546,1646.2060461978183,734942
2023-02-25,1642.8200934811448,1649.263638522215,1642.2257250479026,1646.002184541676,975518
2023-02-26,1647.7429216185174,1649.3035814708776,1644.1679316478744,1645.0921087100758,255082
2023-02-27,1640.4791189370424,1648.6105445540861,1637.71842338335,1643.8250207253684,714246
2023-02-28,1645.1084771306444,1645.1087252453813,1642.0383026843185,1643.8628440670077,458865
2023-03-01,1637.853195574674,1645.9075056351203,1635.9026642867832,1642.8231229159253,868998
2023-03-02,1640.5248539667948,1646.325382426204,1635.9604864944283,1642.6219512708085,493285
2023-03-03,1639.7903109449885,1646.7407140151613,1638.037906459512,1643.9842618291534,587307
2023-03-04,1649.0216867277802,1650.4919021012981,1643.8762214468093,1644.1883980840096,489753
2023-03-05,1645.3298266439285,1647.097937736104,1641.3879202069438,1644.1702658103009,615859
2023-03-06,1640.049910624026,1646.1917925108944,1637.8683306306064,1643.9511912633986,345774
2023-03-07,1646.3526754263457,1650.057509024134,1640.9166882666225,1644.0323864808672,694188
2023-03-08,1641.1001129244114,1647.7781188689617,1637.5658141317724,1644.4000599098083,176344
2023-03-09,1640.3819442372503,1648.6359211655597,1639.7513589690377,1645.3592048558257,969822
2023-03-10,1648.8122928388384,1653.7272623552637,1643.430120593096,1645.1039061748145,481288
2023-03-11,1642.5044407611194,1646.7483804526537,1640.802174238414,1645.023238795246,540703
2023-03-12,1648.881043054342,1651.3493028805485,1640.6224982148103,1645.5470462121177,687281
2023-03-13,1647.7870296253298,1649.5116051872353,1641.0720272399099,1645.8540945786401,859935
2023-03-14,1650.331579381861,1652.2362172830137,1645.3054658742012,1645.4165792021665,554037
2023-03-15,1648.7344207625351,1649.302484261734,1643.2934547044647,1644.6111963666267,270664
2023-03-16,1645.4185454865626,1649.0891205775222,1640.7172762202135,1645.7708985760094,414795
2023-03-17,1642.1236170101174,1649.171260577571,1639.8976567771856,1646.685509791267,138157
2023-03-18,1645.0436036588178,1649.2071139881991,1643.9687921908933,1647.7872615437298,259164
2023-03-19,1652.036357255814,1656.213813059322,1648.4026259002305,1648.7556146473253,848108
2023-03-20,1643.7459073153952,1652.4176306451197,1641.9814020251924,1648.440329815011,751971
2023-03-21,1642.9026702495692,1651.3229046710312,1642.8846655772627,1647.2771419452079,879438
2023-03-22,1647.041220334541,1653.250931921884,1644.670364698659,1648.6979704849198,601018
2023-03-23,1649.965115925192,1654.0804265882746,1646.0073098890214,1647.877203180677,104027
2023-03-24,1644.3167945289083,1653.1909423921477,1643.5079891597823,1648.506389141791,810748
2023-03-25,1645.7749878795355,1648.179946079828,1641.4872650648183,1647.5479662367393,760218
2023-03-26,1653.3334588249545,1657.8548246775026,1646.628276804391,1648.746161972429,293058
2023-03-27,1653.4613047294251,1654.7791958289772,1645.1645710419907,1648.967945027246,247972
2023-03-28,1646.83329896146,1650.614293934072,1646.7619459024663,1648.2115990798738,344890
2023-03-29,1649.306674169629,1650.0639044169181,1647.7395627283283,1647.917978992379,159841
2023-03-30,1653.2385755952623,1656.4898183953985,1648.6530088999857,1649.3122368228771,895484
2023-03-31,1650.2229486921744,1651.7004350858817,1646.9786919975206,1650.1341597830638,347915
2023-04-01,1655.5096992538267,1660.1436078419,1650.103984459375,1651.6215948074355,631715
2023-04-02,1646.441146792039,1655.72301510277,1643.3674548134522,1650.8578206299399,489064
2023-04-03,1654.040898594382,1654.128724045336,1648.6638746074916,1650.6089682443771,380299
2023-04-04,1646.6471244597822,1651.022601964696,1641.9459554537868,1649.5689041948528,447022
2023-04-05,1651.540050116408,1652.6657552981947,1648.074737513242,1650.1866541871063,510872
2023-04-06,1649.30163625984,1652.7775551088623,1645.1374744792397,1649.9844274200207,791573
2023-04-07,1650.3520693827857,1652.3609975441714,1645.2572755515434,1648.7438282841274,634316
2023-04-08,1652.3101726988336,1656.0879283108761,1644.9284587427671,1647.9555157854174,156516
2023-04-09,1649.7851448872443,1650.950233694233,1646.8262636645386,1648.7771042698046,818298
2023-04-10,1650.7379652544182,1651.8402512523876,1643.41427995319,1647.3075049117322,773244
2023-04-11,1645.9772451375197,1649.5702629757284,1644.657518022058,1646.3249123406695,621511
2023-04-12,1647.45384036696,1647.8199995154343,1646.233115289211,1646.2771527269997,457574
2023-04-13,1644.0681467829193,1650.701402905155,1639.0918882869244,1646.859531359075,639007
2023-04-14,1644.1945044973954,1646.862708284625,1640.599708006405,1645.6300443442956,480613
2023-04-15,1645.2887077953728,1647.216933838724,1643.4761434216541,1644.3704184242017,821438
2023-04-16,1642.591961012168,1648.0839131872046,1637.6608909040801,1645.5703611157596,381832
2023-04-17,1644.2792923928016,1645.6832861011846,1639.381447532412,1645.3395926766048,763694
2023-04-18,1650.3160807950544,1651.8452161877337,1644.4268659725221,1646.1506582331774,353323
2023-04-19,1643.3419643328707,1646.1084853041355,1639.0002841963362,1645.4299828124388,786910
2023-04-20,1645.705648341648,1646.7995835835336,1642.644274958991,1644.7133782262488,212706
2023-04-21,1648.3967397484844,1652.082584067461,1640.566014386831,1645.1549970674976,427019
2023-04-22,1643.2816527017294,1644.65332882671,1640.455709720704,1643.6807236309617,815280
2023-04-23,1644.8990191261425,1649.2924761221898,1641.5370034593857,1643.9753878656525,612257
2023-04-24,1642.864361787714,1647.597371342582,1640.732884971486,1642.933339206197,684380
2023-04-25,1639.4855690899674,1642.7190954662965,1638.029712080359,1641.4911921671094,144283
2023-04-26,1641.8934660046978,1644.477400445368,1635.2797810190998,1640.1731590131371,396767
2023-04-27,1636.5323042889781,1644.4183728944136,1632.0262306823695,1640.411081447992,881798
2023-04-28,1638.6320080076266,1644.4967507827669,1635.4246934756839,1640.1087449641059,909338
2023-04-29,1640.6145656623446,1641.4604114189408,1637.58535906498,1640.1810205696597,677093
2023-04-30,1636.5888734934244,1641.8080318978436,1632.082644963344,1639.567304401554,117489
2023-05-01,1638.079331166352,1642.6585096373103,1636.7353953595607,1639.722806400905,705020
2023-05-02,1644.4050292612683,1645.4825390335614,1640.3477659003097,1640.61654142043,978202
2023-05-03,1645.511075491123,1648.410320357298,1639.8241534599804,1641.9556891665509,379549
2023-05-04,1643.099116730917,1643.7538130519406,1640.6974808330888,1642.241318136871,792347
2023-05-05,1644.2078449367589,1646.5676417361303,1637.7575529913854,1640.982484811104,556900
2023-05-06,1637.4644165905854,1645.4016183362705,1635.849407903465,1641.9607658788261,360399
2023-05-07,1640.9071880435235,1644.226404297729,1638.3614883626424,1641.1014291998752,602358
2023-05-08,1645.5307127902522,1648.351432464647,1640.0001706952355,1640.6774294271243,109752
2023-05-09,1644.160370852051,1646.63514797161,1638.871522552638,1639.2050313995398,294826
2023-05-10,1639.4173750834773,1641.4100306714636,1638.3005514515078,1639.3577697421917,801714
2023-05-11,1641.8948528379894,1645.4162370752563,1637.623323654108,1640.8427776036588,628858
2023-05-12,1645.7895541161786,1647.034571394724,1637.8971142377143,1641.7297608719884,693626
2023-05-13,1640.6780170488416,1641.4561584754981,1635.7672260157724,1640.270087601679,999311
2023-05-14,1641.1558161758596,1645.5203312760038,1635.7513488721916,1639.879226224784,568099
2023-05-15,1639.0077113432221,1644.3812108353811,1637.7634961880758,1640.26753028098,152842
